launch_id,launch_time_utc,Location,Status Mission,label_prelim,Datum,latitude,longitude
4140,1962-08-02 00:17:00+00:00,"SLC-2E (75-1-1), Vandenberg AFB, California, USA",Success,OK,"Thu Aug 02, 1962 00:17 UTC",34.742027,-120.572433
4141,1962-07-28 09:18:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sat Jul 28, 1962 09:18 UTC",45.9647,63.305
4142,1962-07-28 00:30:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Sat Jul 28, 1962 00:30 UTC",34.742027,-120.572433
4143,1962-07-22 09:21:00+00:00,"LC-12, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Sun Jul 22, 1962 09:21 UTC",28.396837,-80.605659
4144,1962-07-21 00:56:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Sat Jul 21, 1962 00:56 UTC",34.742027,-120.572433
4145,1962-07-18 20:15:00+00:00,"SLC-3W, Vandenberg AFB, California, USA",Success,OK,"Wed Jul 18, 1962 20:15 UTC",34.742027,-120.572433
4146,1962-07-10 08:35:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Success,OK,"Tue Jul 10, 1962 08:35 UTC",28.396837,-80.605659
4147,1962-06-30 16:00:00+00:00,"Mayak-2, Kapustin Yar, Russia",Success,OK,"Sat Jun 30, 1962 16:00 UTC",,
4148,1962-06-28 01:09:00+00:00,"SLC-2E (75-1-1), Vandenberg AFB, California, USA",Success,OK,"Thu Jun 28, 1962 01:09 UTC",34.742027,-120.572433
4149,1962-06-23 00:30:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Sat Jun 23, 1962 00:30 UTC",34.742027,-120.572433
4150,1962-06-19 12:19:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Tue Jun 19, 1962 12:19 UTC",28.396837,-80.605659
4151,1962-06-18 20:20:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Mon Jun 18, 1962 20:20 UTC",34.742027,-120.572433
4152,1962-06-17 18:14:00+00:00,"SLC-3W, Vandenberg AFB, California, USA",Success,OK,"Sun Jun 17, 1962 18:14 UTC",34.742027,-120.572433
4153,1962-06-02 00:31:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Sat Jun 02, 1962 00:31 UTC",34.742027,-120.572433
4154,1962-06-01 09:37:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Failure,Atrasado,"Fri Jun 01, 1962 09:37 UTC",45.9647,63.305
4155,1962-05-30 01:00:00+00:00,"SLC-2E (75-1-1), Vandenberg AFB, California, USA",Success,OK,"Wed May 30, 1962 01:00 UTC",34.742027,-120.572433
4156,1962-05-28 03:00:00+00:00,"Mayak-2, Kapustin Yar, Russia",Success,OK,"Mon May 28, 1962 03:00 UTC",,
4157,1962-05-24 12:45:00+00:00,"LC-14, Cape Canaveral AFS, Florida, USA",Success,OK,"Thu May 24, 1962 12:45 UTC",28.396837,-80.605659
4158,,"SLC-5, Vandenberg AFB, California, USA",Failure,Atrasado,"Thu May 24, 1962",34.742027,-120.572433
4159,1962-05-15 19:36:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Tue May 15, 1962 19:36 UTC",34.742027,-120.572433
4160,1962-05-10 12:06:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Thu May 10, 1962 12:06 UTC",28.396837,-80.605659
4161,1962-05-08 19:49:00+00:00,"SLC-36A, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Tue May 08, 1962 19:49 UTC",28.396837,-80.605659
4162,1962-04-29 00:30:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Sun Apr 29, 1962 00:30 UTC",34.742027,-120.572433
4163,1962-04-26 18:56:00+00:00,"SLC-3W, Vandenberg AFB, California, USA",Success,OK,"Thu Apr 26, 1962 18:56 UTC",34.742027,-120.572433
4164,1962-04-26 18:00:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Thu Apr 26, 1962 18:00 UTC",28.396837,-80.605659
4165,1962-04-26 10:49:00+00:00,"LA-3, Wallops Flight Facility, Virginia, USA",Failure,Atrasado,"Thu Apr 26, 1962 10:49 UTC",37.8337,-75.4881
4166,1962-04-26 10:02:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Thu Apr 26, 1962 10:02 UTC",45.9647,63.305
4167,1962-04-24 04:00:00+00:00,"Mayak-2, Kapustin Yar, Russia",Success,OK,"Tue Apr 24, 1962 04:00 UTC",,
4168,1962-04-23 20:50:00+00:00,"LC-12, Cape Canaveral AFS, Florida, USA",Success,OK,"Mon Apr 23, 1962 20:50 UTC",28.396837,-80.605659
4169,1962-04-18 00:54:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Wed Apr 18, 1962 00:54 UTC",34.742027,-120.572433
4170,1962-04-09 15:04:00+00:00,"SLC-3E, Vandenberg AFB, California, USA",Success,OK,"Mon Apr 09, 1962 15:04 UTC",34.742027,-120.572433
4171,1962-04-06 17:15:00+00:00,"Mayak-2, Kapustin Yar, Russia",Success,OK,"Fri Apr 06, 1962 17:15 UTC",,
4172,1962-03-16 11:59:00+00:00,"Mayak-2, Kapustin Yar, Russia",Success,OK,"Fri Mar 16, 1962 11:59 UTC",,
4173,1962-03-07 22:10:00+00:00,"SLC-3E, Vandenberg AFB, California, USA",Success,OK,"Wed Mar 07, 1962 22:10 UTC",34.742027,-120.572433
4174,1962-03-07 16:06:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Mar 07, 1962 16:06 UTC",28.396837,-80.605659
4175,1962-02-27 19:39:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Tue Feb 27, 1962 19:39 UTC",34.742027,-120.572433
4176,1962-02-21 18:44:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Partial Failure,Atrasado,"Wed Feb 21, 1962 18:44 UTC",34.742027,-120.572433
4177,1962-02-20 14:47:00+00:00,"LC-14, Cape Canaveral AFS, Florida, USA",Success,OK,"Tue Feb 20, 1962 14:47 UTC",28.396837,-80.605659
4178,1962-02-08 12:43:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Thu Feb 08, 1962 12:43 UTC",28.396837,-80.605659
4179,1962-01-26 20:30:00+00:00,"LC-12, Cape Canaveral AFS, Florida, USA",Partial Failure,Atrasado,"Fri Jan 26, 1962 20:30 UTC",28.396837,-80.605659
4180,1962-01-24 09:30:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Wed Jan 24, 1962 09:30 UTC",28.396837,-80.605659
4181,1962-01-13 21:41:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Failure,Atrasado,"Sat Jan 13, 1962 21:41 UTC",34.742027,-120.572433
4182,1961-12-22 19:12:00+00:00,"SLC-3E, Vandenberg AFB, California, USA",Partial Failure,Atrasado,"Fri Dec 22, 1961 19:12 UTC",34.742027,-120.572433
4183,1961-12-21 12:30:00+00:00,"Mayak-2, Kapustin Yar, Russia",Failure,Atrasado,"Thu Dec 21, 1961 12:30 UTC",,
4184,1961-12-12 20:40:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Tue Dec 12, 1961 20:40 UTC",34.742027,-120.572433
4185,1961-12-11 09:39:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Failure,Atrasado,"Mon Dec 11, 1961 09:39 UTC",45.9647,63.305
4186,1961-11-29 15:08:00+00:00,"LC-14, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Nov 29, 1961 15:08 UTC",28.396837,-80.605659
4187,1961-11-22 20:45:00+00:00,"SLC-3W, Vandenberg AFB, California, USA",Failure,Atrasado,"Wed Nov 22, 1961 20:45 UTC",34.742027,-120.572433
4188,1961-11-18 08:12:00+00:00,"LC-12, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Sat Nov 18, 1961 08:12 UTC",28.396837,-80.605659
4189,1961-11-15 22:26:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Nov 15, 1961 22:26 UTC",28.396837,-80.605659
4190,1961-11-15 21:23:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Wed Nov 15, 1961 21:23 UTC",34.742027,-120.572433
4191,1961-11-05 20:00:00+00:00,"SLC-2E (75-1-1), Vandenberg AFB, California, USA",Failure,Atrasado,"Sun Nov 05, 1961 20:00 UTC",34.742027,-120.572433
4192,1961-11-01 15:32:00+00:00,"LC-18B, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Wed Nov 01, 1961 15:32 UTC",28.396837,-80.605659
4193,1961-10-27 16:30:00+00:00,"Mayak-2, Kapustin Yar, Russia",Failure,Atrasado,"Fri Oct 27, 1961 16:30 UTC",,
4194,1961-10-23 19:23:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Failure,Atrasado,"Mon Oct 23, 1961 19:23 UTC",34.742027,-120.572433
4195,1961-10-21 13:53:00+00:00,"SLC-3E, Vandenberg AFB, California, USA",Partial Failure,Atrasado,"Sat Oct 21, 1961 13:53 UTC",34.742027,-120.572433
4196,1961-10-13 19:22:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Fri Oct 13, 1961 19:22 UTC",34.742027,-120.572433
4197,1961-09-17 21:00:00+00:00,"SLC-2E (75-1-1), Vandenberg AFB, California, USA",Success,OK,"Sun Sep 17, 1961 21:00 UTC",34.742027,-120.572433
4198,1961-09-13 14:04:00+00:00,"LC-14, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Sep 13, 1961 14:04 UTC",28.396837,-80.605659
4199,1961-09-12 19:59:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Tue Sep 12, 1961 19:59 UTC",34.742027,-120.572433
4200,1961-09-09 19:28:00+00:00,"SLC-3W, Vandenberg AFB, California, USA",Failure,Atrasado,"Sat Sep 09, 1961 19:28 UTC",34.742027,-120.572433
4201,1961-08-30 20:00:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Wed Aug 30, 1961 20:00 UTC",34.742027,-120.572433
4202,1961-08-25 18:29:00+00:00,"LA-3, Wallops Flight Facility, Virginia, USA",Partial Failure,Atrasado,"Fri Aug 25, 1961 18:29 UTC",37.8337,-75.4881
4203,1961-08-23 10:04:00+00:00,"LC-12, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Wed Aug 23, 1961 10:04 UTC",28.396837,-80.605659
4204,1961-08-16 03:21:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Aug 16, 1961 03:21 UTC",28.396837,-80.605659
4205,1961-08-06 06:00:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sun Aug 06, 1961 06:00 UTC",45.9647,63.305
4206,1961-08-04 00:01:00+00:00,"SLC-2E (75-1-1), Vandenberg AFB, California, USA",Failure,Atrasado,"Fri Aug 04, 1961 00:01 UTC",34.742027,-120.572433
4207,1961-07-21 22:35:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Failure,Atrasado,"Fri Jul 21, 1961 22:35 UTC",34.742027,-120.572433
4208,1961-07-21 12:36:00+00:00,"LC-5, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Jul 21, 1961 12:36 UTC",28.396837,-80.605659
4209,1961-07-12 15:11:00+00:00,"SLC-3E, Vandenberg AFB, California, USA",Success,OK,"Wed Jul 12, 1961 15:11 UTC",34.742027,-120.572433
4210,1961-07-12 10:25:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Jul 12, 1961 10:25 UTC",28.396837,-80.605659
4211,1961-07-07 23:29:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Fri Jul 07, 1961 23:29 UTC",34.742027,-120.572433
4212,1961-06-30 17:09:00+00:00,"LA-3, Wallops Flight Facility, Virginia, USA",Failure,Atrasado,"Fri Jun 30, 1961 17:09 UTC",37.8337,-75.4881
4213,1961-06-29 04:22:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Success,OK,"Thu Jun 29, 1961 04:22 UTC",28.396837,-80.605659
4214,1961-06-16 23:02:00+00:00,"SLC-2E (75-1-1), Vandenberg AFB, California, USA",Success,OK,"Fri Jun 16, 1961 23:02 UTC",34.742027,-120.572433
4215,1961-06-08 21:16:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Failure,Atrasado,"Thu Jun 08, 1961 21:16 UTC",34.742027,-120.572433
4216,1961-05-05 14:34:00+00:00,"LC-5, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri May 05, 1961 14:34 UTC",28.396837,-80.605659
4217,1961-04-25 16:15:00+00:00,"LC-14, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Tue Apr 25, 1961 16:15 UTC",28.396837,-80.605659
4218,1961-04-12 06:07:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Wed Apr 12, 1961 06:07 UTC",45.9647,63.305
4219,1961-04-08 19:21:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Sat Apr 08, 1961 19:21 UTC",34.742027,-120.572433
4220,1961-03-30 20:34:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Failure,Atrasado,"Thu Mar 30, 1961 20:34 UTC",34.742027,-120.572433
4221,1961-03-25 15:17:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Sat Mar 25, 1961 15:17 UTC",28.396837,-80.605659
4222,1961-03-25 05:54:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sat Mar 25, 1961 05:54 UTC",45.9647,63.305
4223,1961-03-24 17:30:00+00:00,"LC-5, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Mar 24, 1961 17:30 UTC",28.396837,-80.605659
4224,1961-03-09 06:29:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Thu Mar 09, 1961 06:29 UTC",45.9647,63.305
4225,1961-02-22 03:45:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Feb 22, 1961 03:45 UTC",28.396837,-80.605659
4226,1961-02-21 14:12:00+00:00,"LC-14, Cape Canaveral AFS, Florida, USA",Success,OK,"Tue Feb 21, 1961 14:12 UTC",28.396837,-80.605659
4227,1961-02-18 22:58:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Sat Feb 18, 1961 22:58 UTC",34.742027,-120.572433
4228,1961-02-17 20:25:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Fri Feb 17, 1961 20:25 UTC",34.742027,-120.572433
4229,1961-02-16 13:05:00+00:00,"LA-3, Wallops Flight Facility, Virginia, USA",Success,OK,"Thu Feb 16, 1961 13:05 UTC",37.8337,-75.4881
4230,1961-02-12 00:34:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sun Feb 12, 1961 00:34 UTC",45.9647,63.305
4231,1961-02-04 01:18:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Failure,Atrasado,"Sat Feb 04, 1961 01:18 UTC",45.9647,63.305
4232,1961-01-31 20:21:00+00:00,"SLC-3W, Vandenberg AFB, California, USA",Success,OK,"Tue Jan 31, 1961 20:21 UTC",34.742027,-120.572433
4233,1961-01-31 16:55:00+00:00,"LC-5, Cape Canaveral AFS, Florida, USA",Success,OK,"Tue Jan 31, 1961 16:55 UTC",28.396837,-80.605659
4234,1960-12-22 07:45:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Failure,Atrasado,"Thu Dec 22, 1960 07:45 UTC",45.9647,63.305
4235,1960-12-20 20:32:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Tue Dec 20, 1960 20:32 UTC",34.742027,-120.572433
4236,1960-12-19 16:15:00+00:00,"LC-5, Cape Canaveral AFS, Florida, USA",Success,OK,"Mon Dec 19, 1960 16:15 UTC",28.396837,-80.605659
4237,1960-12-15 09:10:00+00:00,"LC-12, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Thu Dec 15, 1960 09:10 UTC",28.396837,-80.605659
4238,1960-12-07 20:20:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Wed Dec 07, 1960 20:20 UTC",34.742027,-120.572433
4239,1960-12-04 21:14:00+00:00,"LA-3, Wallops Flight Facility, Virginia, USA",Failure,Atrasado,"Sun Dec 04, 1960 21:14 UTC",37.8337,-75.4881
4240,1960-12-01 07:30:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Thu Dec 01, 1960 07:30 UTC",45.9647,63.305
4241,1960-11-30 19:50:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Wed Nov 30, 1960 19:50 UTC",28.396837,-80.605659
4242,1960-11-23 11:13:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Nov 23, 1960 11:13 UTC",28.396837,-80.605659
4243,1960-11-21 14:00:00+00:00,"LC-5, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Mon Nov 21, 1960 14:00 UTC",28.396837,-80.605659
4244,1960-11-12 20:43:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Sat Nov 12, 1960 20:43 UTC",34.742027,-120.572433
4245,1960-10-26 20:26:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Failure,Atrasado,"Wed Oct 26, 1960 20:26 UTC",34.742027,-120.572433
4246,1960-10-14 13:51:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Failure,Atrasado,"Fri Oct 14, 1960 13:51 UTC",45.9647,63.305
4247,1960-10-11 20:33:00+00:00,"SLC-3W, Vandenberg AFB, California, USA",Failure,Atrasado,"Tue Oct 11, 1960 20:33 UTC",34.742027,-120.572433
4248,1960-10-10 14:27:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Failure,Atrasado,"Mon Oct 10, 1960 14:27 UTC",45.9647,63.305
4249,1960-10-04 17:50:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Success,OK,"Tue Oct 04, 1960 17:50 UTC",28.396837,-80.605659
4250,1960-09-25 15:13:00+00:00,"LC-12, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Sun Sep 25, 1960 15:13 UTC",28.396837,-80.605659
4251,1960-09-13 22:14:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Tue Sep 13, 1960 22:14 UTC",34.742027,-120.572433
4252,1960-08-19 08:44:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Fri Aug 19, 1960 08:44 UTC",45.9647,63.305
4253,1960-08-18 19:58:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Thu Aug 18, 1960 19:58 UTC",28.396837,-80.605659
4254,1960-08-18 19:57:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Thu Aug 18, 1960 19:57 UTC",34.742027,-120.572433
4255,1960-08-12 09:39:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Aug 12, 1960 09:39 UTC",28.396837,-80.605659
4256,1960-08-10 20:37:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Wed Aug 10, 1960 20:37 UTC",34.742027,-120.572433
4257,1960-07-29 13:13:00+00:00,"LC-14, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Fri Jul 29, 1960 13:13 UTC",28.396837,-80.605659
4258,1960-07-28 09:31:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Failure,Atrasado,"Thu Jul 28, 1960 09:31 UTC",45.9647,63.305
4259,1960-06-29 22:00:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Failure,Atrasado,"Wed Jun 29, 1960 22:00 UTC",34.742027,-120.572433
4260,1960-06-22 05:54:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Jun 22, 1960 05:54 UTC",28.396837,-80.605659
4261,1960-05-24 17:36:00+00:00,"LC-14, Cape Canaveral AFS, Florida, USA",Success,OK,"Tue May 24, 1960 17:36 UTC",28.396837,-80.605659
4262,1960-05-15 00:00:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sun May 15, 1960 00:00 UTC",45.9647,63.305
4263,1960-05-13 09:16:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Fri May 13, 1960 09:16 UTC",28.396837,-80.605659
4264,,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Failure,Atrasado,"Sat Apr 16, 1960",45.9647,63.305
4265,1960-04-15 20:30:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Fri Apr 15, 1960 20:30 UTC",34.742027,-120.572433
4266,1960-04-15 15:06:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Failure,Atrasado,"Fri Apr 15, 1960 15:06 UTC",45.9647,63.305
4267,1960-04-13 12:02:00+00:00,"SLC-17B, Cape Canaveral AFS, Florida, USA",Success,OK,"Wed Apr 13, 1960 12:02 UTC",28.396837,-80.605659
4268,1960-04-01 11:40:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Apr 01, 1960 11:40 UTC",28.396837,-80.605659
4269,1960-03-11 13:00:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Mar 11, 1960 13:00 UTC",28.396837,-80.605659
4270,1960-02-26 17:25:00+00:00,"LC-14, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Fri Feb 26, 1960 17:25 UTC",28.396837,-80.605659
4271,1960-02-19 20:15:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Failure,Atrasado,"Fri Feb 19, 1960 20:15 UTC",34.742027,-120.572433
4272,1960-02-04 18:51:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Failure,Atrasado,"Thu Feb 04, 1960 18:51 UTC",34.742027,-120.572433
4273,1959-11-26 07:26:00+00:00,"LC-14, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Thu Nov 26, 1959 07:26 UTC",28.396837,-80.605659
4274,1959-11-20 19:25:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Failure,Atrasado,"Fri Nov 20, 1959 19:25 UTC",34.742027,-120.572433
4275,1959-11-07 20:28:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Sat Nov 07, 1959 20:28 UTC",34.742027,-120.572433
4276,1959-10-04 00:43:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sun Oct 04, 1959 00:43 UTC",45.9647,63.305
4277,1959-09-18 05:20:00+00:00,"LC-18A, Cape Canaveral AFS, Florida, USA",Partial Failure,Atrasado,"Fri Sep 18, 1959 05:20 UTC",28.396837,-80.605659
4278,1959-09-17 14:34:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Thu Sep 17, 1959 14:34 UTC",28.396837,-80.605659
4279,1959-09-12 06:39:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Success,OK,"Sat Sep 12, 1959 06:39 UTC",45.9647,63.305
4280,1959-09-09 08:19:00+00:00,"LC-14, Cape Canaveral AFS, Florida, USA",Partial Failure,Atrasado,"Wed Sep 09, 1959 08:19 UTC",28.396837,-80.605659
4281,1959-08-19 19:24:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Success,OK,"Wed Aug 19, 1959 19:24 UTC",34.742027,-120.572433
4282,1959-08-13 19:00:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Thu Aug 13, 1959 19:00 UTC",34.742027,-120.572433
4283,1959-08-07 14:24:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Success,OK,"Fri Aug 07, 1959 14:24 UTC",28.396837,-80.605659
4284,1959-06-25 22:47:00+00:00,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Failure,Atrasado,"Thu Jun 25, 1959 22:47 UTC",34.742027,-120.572433
4285,1959-06-22 20:16:00+00:00,"LC-18A, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Mon Jun 22, 1959 20:16 UTC",28.396837,-80.605659
4286,1959-06-18 08:08:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Failure,Atrasado,"Thu Jun 18, 1959 08:08 UTC",45.9647,63.305
4287,1959-06-03 20:09:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Failure,Atrasado,"Wed Jun 03, 1959 20:09 UTC",34.742027,-120.572433
4288,1959-04-14 02:49:00+00:00,"LC-18A, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Tue Apr 14, 1959 02:49 UTC",28.396837,-80.605659
4289,1959-04-13 21:18:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Success,OK,"Mon Apr 13, 1959 21:18 UTC",34.742027,-120.572433
4290,1959-02-28 21:49:00+00:00,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Failure,Atrasado,"Sat Feb 28, 1959 21:49 UTC",34.742027,-120.572433
4291,1959-02-17 15:55:00+00:00,"LC-18A, Cape Canaveral AFS, Florida, USA",Success,OK,"Tue Feb 17, 1959 15:55 UTC",28.396837,-80.605659
4292,1959-01-02 16:41:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Partial Failure,Atrasado,"Fri Jan 02, 1959 16:41 UTC",45.9647,63.305
4293,1958-12-18 23:02:00+00:00,"LC-11, Cape Canaveral AFS, Florida, USA",Success,OK,"Thu Dec 18, 1958 23:02 UTC",28.396837,-80.605659
4294,1958-12-06 05:44:00+00:00,"LC-5, Cape Canaveral AFS, Florida, USA",Partial Failure,Atrasado,"Sat Dec 06, 1958 05:44 UTC",28.396837,-80.605659
4295,1958-12-04 18:18:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Failure,Atrasado,"Thu Dec 04, 1958 18:18 UTC",45.9647,63.305
4296,1958-11-08 07:30:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Sat Nov 08, 1958 07:30 UTC",28.396837,-80.605659
4297,1958-10-23 03:21:00+00:00,"LC-5, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Thu Oct 23, 1958 03:21 UTC",28.396837,-80.605659
4298,1958-10-11 21:41:00+00:00,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Failure,Atrasado,"Sat Oct 11, 1958 21:41 UTC",45.9647,63.305
4299,1958-10-11 08:42:00+00:00,"SLC-17A, Cape Canaveral AFS, Florida, USA",Partial Failure,Atrasado,"Sat Oct 11, 1958 08:42 UTC",28.396837,-80.605659
4300,1958-09-26 15:38:00+00:00,"LC-18A, Cape Canaveral AFS, Florida, USA",Failure,Atrasado,"Fri Sep 26, 1958 15:38 UTC",28.396837,-80.605659
